language;question;answer
mai_Deva;प्रश्न: सर्वर कक्ष मे नौटा कंप्यूटर छल। सोमवार सँ गुरुवार धरि प्रतिदिन पाँचटा आओर कंप्यूटर स्थापित कएल गेल। सर्वर कक्ष मे एखन कतेक कंप्यूटर अछि? ;चरण-दर-चरण उत्तरः सोमवार सँ गुरुवार धरि 4 दिन अछि। हरेक दिन ५ टा कंप्यूटर जोड़ल गेल छल। एकर अर्थ अछि कुलमे 4 * 5 = 20 कंप्यूटर जोड़ल गेल छल। शुरुमे ९ टा कम्प्युटर छल, आब ९ + २० = २९ टा कम्प्युटर अछि। उत्तर अछि २९. 
mai_Deva;प्रश्न: लिआक ३२ आ हुनकर बहिनक ४२ चॉकलेट छलनि। जँ ओ सभ ३५ टा खयलनि, तँ ओकरा सभमे सँ कते टा टुकड़ा बचलैक? ;चरण-दर-चरण उत्तर: लिआक ३२ आ लिआक बहिनक ४२ चॉकलेट छल। एकर अर्थ ई अछि जे मूल रूप सँ 32 + 42 = 74 चॉकलेट छल। 35 टा खा गेल अछि। एहि प्रकार कुलमे 74 - 35 = 39 चॉकलेट अछि। उत्तर अछि ३९. 
mai_Deva;प्रश्न: शॉन लग पाँचटा खिलौना अछि। क्रिसमसक लेल, हुनका अपन माए आ पितासँ दू-दूटा खिलौना भेटलनि। आब ओकरा कतेकटा खेलौना छैक? ;चरण-दर-चरण उत्तर: हुनका ५ टा खिलौना अछि। ओ माँ सँ २ टा खेलौना पाबि गेल, एहि सँ ओकरा ५ जमा २ = ७ टा खेलौना भेटत। तखन पिताजी सँ ओ दू टा आओर लेलनि, एहि सँ कुलमे हुनका ७ + २ = ९ टा खिलौना अछि। उत्तर अछि ९. 
mai_Deva;प्रश्नः माइकल लग ५८ गोल्फक गेंद छल। मंगलदिन ओ २३ गोल्फ बल गमा देलक। बुधदिन ओ दू टा आओर गमा देलक। बुधदिनक अन्तमे हुनका लग कते गोल्फक बल छलनि? ;चरण-दर-चरण उत्तर: माइकल 58 गोल्फ बल सँ शुरू केलक आ 23टा गमा देलक, एहि लेल हुनका 58 - 23 = 35 अछि। ओ २ टा आओर गमा लेलक, आब ओकर ३५ - २ = ३३ टा गोला अछि। उत्तर अछि ३३. 
mai_Deva;प्रश्नः ओलिविया लग $२३ अछि। ओ तीन डॉलरमे पाँचटा बेगेल खरीदलक। ओकरा कतेक पैसा बचल छैक? ;चरण-दर-चरण उत्तर: ३ डॉलर मे ५ टा बेगेलक मूल्य ५ गुणा ३ = १५ डॉलर होएबाक चाही। ओलिवियाक शुरूमे २३ डॉलर छल, आब ओ २३ - १५ = ८ डॉलर बाँकी अछि। उत्तर अछि ८. 
mai_Deva;प्रश्नः जेसन २० टा लोलीपॉप लेने छल। ओ डेनी केँ किछु लोलीपॉप देलकनि। आब जेसन लग 12 टा लोलीपॉप अछि। जेसन डेनी केँ कतेक टा ललिपॉप देलक? ;स्टेप-बाय-स्टेप उत्तर: जेसन २० टा ललिपप सँ शुरू केलक, मुदा आब हुनका १२ टा मात्र अछि, तेँ ओ डेनी केँ २० - १२ = ८ टा ललिपप देलक। उत्तर अछि ८. 
mai_Deva;प्रश्न: यदि पार्किग स्थलमे 3 टा कार अछि आ 2 टा आओर कार आबि रहल अछि, तँ पार्किग स्थलमे कतेक कार अछि? ;चरण-दर-चरण उत्तर: शुरूमे ३ टा कार छल, २ आओर आबि गेल, आब ३ + २ = ५ कार होएत। उत्तर अछि ५. 
mar_Deva;प्रश्न: रॉजरकडे ५ टेनिस बॉल आहेत. तो टेनिस बॉलची आणखी दोन कॅन खरेदी करतो. प्रत्येक डब्यामध्ये ३ टेनिस बॉल असतात. त्याच्याकडे आता किती टेनिस बॉल आहेत? ;चरण-दर-चरण उत्तर: रॉजरने ५ चेंडूंनी सुरुवात केली. २ कॅन ३ टेनिस बॉल प्रत्येकी ६ टेनिस बॉल आहेत. ५ + ६ = ११ उत्तर ११ आहे. 
mar_Deva;प्रश्न: सर्व्हर रूममध्ये नऊ संगणक होते. दररोज पाच संगणक बसवले, सोमवार ते गुरुवार. आता सर्व्हर रूममध्ये किती संगणक आहेत? ;चरण-दर-चरण उत्तर: सोमवार ते गुरुवार असे चार दिवस आहेत. दररोज 5 संगणक जोडले गेले. म्हणजे एकूण 4 * 5 = 20 संगणक जोडले गेले. सुरुवातीला ९ संगणक होते, आता ९ + २० = २९ संगणक आहेत. उत्तर आहे २९. 
mar_Deva;प्रश्न: लिआकडे ३२ चॉकलेट्स आणि तिच्या बहिणीकडे ४२ चॉकलेट्स होते. जर त्यांनी ३५ खाल्ले असतील तर एकूण किती तुकडे उरले असतील? ;चरण-दर-चरण उत्तर: लिआकडे ३२ चॉकलेट्स होते आणि लिआच्या बहिणीकडे ४२ होते. म्हणजे मूळात ३२ + ४२ = ७४ चॉकलेट्स होते. 35 खाल्ले गेले आहेत. तर एकूण 74 - 35 = 39 चॉकलेट्स आहेत. उत्तर आहे ३९. 
mar_Deva;प्रश्न: शॉनकडे पाच खेळणी आहेत. ख्रिसमससाठी, त्याला त्याच्या आई आणि वडिलांकडून प्रत्येकी दोन खेळणी मिळाली. त्याच्याकडे आता किती खेळणी आहेत? ;चरण-दर-चरण उत्तर: त्याच्याकडे ५ खेळणी आहेत. त्याला आईकडून २ मिळाले, मग त्याच्याकडे ५ + २ = ७ खेळणी आहेत. मग त्याला वडिलांनी आणखी २ आणले, म्हणजे एकूण ७ + २ = ९ खेळणी. उत्तर ९ आहे. 
mar_Deva;प्रश्न: मायकलकडे ५८ गोल्फ बॉल होते. मंगळवारी त्याने २३ गोल्फ बॉल गमावले. बुधवारी त्याने आणखी २ गमावले. बुधवारीच्या शेवटी त्याच्याकडे किती गोल्फ बॉल होते? ;चरण-दर-चरण उत्तर: मायकलने 58 गोल्फ बॉलसह सुरुवात केली आणि 23 गमावले, म्हणून त्याच्याकडे 58 - 23 = 35 आहे. त्याने आणखी २ गमावल्यानंतर, त्याच्याकडे ३५ - २ = ३३ चेंडू आहेत. उत्तर आहे ३३. 
mar_Deva;प्रश्न: ओलिव्हियाकडे २३ डॉलर आहेत. तिने प्रत्येकी ३ डॉलरला पाच बेगल्स विकत घेतल्या. तिच्याकडे किती पैसे शिल्लक आहेत? ;चरण-दर-चरण उत्तर: ३ डॉलरच्या ५ बेगल्सची किंमत ५ * ३ = १५ डॉलर असावी. ओलिवियाकडे सुरुवातीला २३ डॉलर होते, त्यामुळे आता तिच्याकडे २३ - १५ = ८ डॉलर शिल्लक आहेत. उत्तर आहे ८. 
mar_Deva;प्रश्न: जेसनकडे २० लॅलीपॉप होते. त्याने डेनीला काही लॅलीपॉप दिले. आता जेसनकडे १२ लॅलीपॉप आहेत. जेसनने डेनीला किती लॅलीपॉप दिल्या? ;चरण-दर-चरण उत्तर: जेसनने २० लॅलीपॉप्स घेऊन सुरुवात केली, पण आता त्याच्याकडे फक्त १२ आहेत. म्हणून त्याने डेनीला २० - १२ = ८ लॅलीपॉप्स दिले. उत्तर आहे ८. 
mar_Deva;प्रश्न: पार्किंगमध्ये 3 कार असतील आणि आणखी 2 कार आल्या तर पार्किंगमध्ये किती कार असतील? ;चरण-दर-चरण उत्तर: सुरुवातीला 3 कार आहेत, आणखी 2 येतात, त्यामुळे आता 3 + 2 = 5 कार असाव्यात. उत्तर आहे ५. 
mni_Beng;ৱাহং: রোজরদা তেনিস বোল 5 লৈ। মহাক্না তেনিস বোলগী কান্নবা কান্নবা অনি হেন্না ফংখি। কান খুদিংমক্তা তেনিস বোল 3 য়াওই। হৌজিক মহাক্কী মথক্তা তেনিস বোল কয়া লৈরে? ;খোঙথাং-খোংথাংগী পাউখুম: রোজরনা বোল 5গা লোয়ননা হৌখি। তেনিস বোল 3গী কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা কান্নবা 5 + 6 = 11 ওইগনি। পাউখুম অসি ১১নি। 
mni_Beng;ৱাহং: সর্ভর রুমদা কম্প্যুতর নিপান লৈরম্মি। নোংমদা অতোপ্পা কম্প্যুতর মঙা থাংজ নুমিৎতগী হৌরগা নুমিৎ হুম্নি ফাওবা ইনস্তোল তৌই। হৌজিক সর্ভর রুমদা কম্প্যুতর কয়ামুক লৈরিবগে? ;খোঙথাং-খোংথাংগী পাউখুম: থাংজ নুমিৎতগী হৌরগা নুংথিল ফাওবদা নুমিৎ ৪ লৈ। নোংমদা কম্প্যুতর 5 হাপচিল্লম্মি। মসিনা তাকপদি অপুনবা ওইনা 4 * 5 = 20 কম্প্যুতর হাপচিল্লে। হৌরকপদা কম্প্যুতর 9 লৈরম্মি, মরম অদুনা হৌজিক 9 + 20 = 29 কম্প্যুতর লৈরে। পাউখুম অসি ২৯নি। 
mni_Beng;ৱাহং: লীয়াদা চোকোলেত ৩২ অমসুং মহাক্কী মচিল-মনাওদা ৪২ লৈরম্মি। করিগুম্বা মখোয়না মঙাং মঙাং খল্লবদি, মখোয়না অপুনবা ওইনা কনা কয়ামুক লৈখিগনি? ;খোঙথাং-খোংথাংগী পাউখুম: লীয়াদা চোকোলেত ৩২ অমসুং লীয়াগী মচানুপীদা ৪২ লৈ। মসিনা তাক্লিবদি হৌরকপদা 32 + 42 = 74গী চোকোলেত লৈরম্মি। মীওই ৩৫না চিংনা থকখি। মরম অদুনা পুন্না মখোয়দা হৌজিক ফাওবদা চোকোলেত ৭৪ - ৩৫ = ৩৯ লৈরি। পাউখুম অসি ৩৯নি। 
mni_Beng;ৱাহং: শোনগী শান্নপোৎ মঙা লৈ। খৃস্তমাসকীদমক্তা, মহাক্না মহাক্কী মমা অমসুং মপাদগী শান্নপোৎ অনিমক্তা ফংখি। হৌজিক মহাক্কী শান্নপোৎ কয়ামরুম লৈবগে? ;খোঙথাং-খোংথাংগী পাউখুম: মহাক্কী শান্নপোৎ ৫ লৈ। মহাক্না মমাদগী খূৎলাই ২ ফংখি, অদুনা মদুদগী 5 + 2 = 7 লৈরে। অদুগা মহাক্না পাবুংদগী অতোপ্পা 2 ফংখি, মরম অদুনা অপুনবা ওইনা মহাক্কীদা শান্নপোৎ 7 + 2 = 9 লৈখি। পাউখুম অসি ৯নি। 
mni_Beng;ৱাহং: মাইকেলদা গোল্ফ বোল 58 লৈখি। মঙলান নুমিৎতা মহাক্না গোল্ফ বোল ২৩ মাংখি। বুধবারদা, মহাক্না অনি হেন্না মাংখি। মহাক্কী মথক্তা গোল্ফ বল কয়া লৈরম্মি? ;খোঙথাং খুদিংগী পাউখুম: মাইকেলনা গোল্ফ বোল ৫৮গা লোয়ননা হৌখি অমসুং ২৩ মাংখি, মরম অদুনা মহাক্না ৫৮ - ২৩ = ৩৫ লৈখি। মহাক্না অতোপ্পা বোল 2 মাংখ্রবা মতুংদা, হৌজিক্তি মহাক্কী বোল 35 - 2 = 33 লৈরে। পাউখুম অসি ৩৩নি। 
mni_Beng;ৱাহং: ওলিভিয়াদা দোল্লর 23 লৈ। মহাক্না বেগল মঙা অমমমদা দোল্লর ৩গী মমলদা লৈ। মহাক্কী শেল কয়া লৈখি? ;খোঙথাং-খোংথাংগী পাউখুম: বেগল 3গীদমক 5গী মমল অসি $ 3 ওইগদবনি। ওলিভিয়াগী হৌরকপদা $23 লৈরম্মি, মরম অদুনা হৌজিক মহাক্কী $23 - 15 = 8 লৈরে। পাউখুম অসি 8নি। 
mni_Beng;ৱাহং: জেসননা লিলিপোপ ২০ ফংখি। মহাক্না দেন্নীদা লেলিপোপ খরা পীখি। হৌজিক জেসনদা লিলিপোপ ১২ লৈরে। জেসন্না দেন্নীদা লেম্না পীবা কয়ামরুম পীখি? ;খোঙথাং-খোংথাংগী পাউখুম: জেসননা লেলিপোপ ২০গা লোয়ননা হৌখি, অদুবু হৌজিক্তি মহাক্না লেলিপোপ ১২ খক্তমক লৈ, মরম অদুনা মহাক্না দেনিদা লেলিপোপ ২০ - ১২ = ৮ পীখি। পাউখুম অসি 8নি। 
mni_Beng;ৱাহং: করিগুম্বা পার্কিং লোট অদুদা কার 3 লৈরবদি অমসুং কার 2 হেন্না লাক্লবদি, পার্কিং লোট অদুদা কার কয়ামুক লৈগনি? ;খোঙথাং খুদিংগী পাউখুম: অহৌবদা কার 3 লৈ, 2 হেন্না লাকখি, মরম অদুনা হৌজিক কার 3 + 2 = 5 লৈগদবনি। পাউখুম অসি 5নি। 
mya_Mymr;မေးခွန်း။ Roger မှာ တင်းနစ်ဘောလုံး ငါးလုံးရှိတယ်။ သူက တင်းနစ်ဘောလုံးတွေ ၂ လုံးထပ်ဝယ်တယ် တစ်ဘူးစီမှာ တင်းနစ်ဘောလုံး ၃ လုံးစီပါတယ်။ သူ့မှာ အခု တင်းနစ် ဘောလုံး ဘယ်နှစ်လုံးရှိလဲ။ ;အဆင့်လိုက် အဖြေပါ။ Roger က ဘောလုံး ၅ လုံးနဲ့ စခဲ့တယ်။ တင်းနစ်ဘောလုံး သုံးလုံးပါတဲ့ ဘူးနှစ်ခုဟာ တစ်ဘူးစီက တင်းနစ်ဘောလုံး ခြောက်လုံးပါ။ ၅ + ၆ = ၁၁ အဖြေကတော့ ၁၁ ပါ။ 
mya_Mymr;မေး- ဆာဗာ အခန်းထဲမှာ ကွန်ပျူတာ ကိုးလုံး ရှိခဲ့တယ်။ တနင်္လာနေ့မှ ကြာသပတေးနေ့အထိ နေ့စဉ် ကွန်ပျူတာ ငါးလုံး ထပ်တပ်ဆင်ခဲ့တယ်။ ဆာဗာ အခန်းမှာ အခု ကွန်ပြူတာ ဘယ်နှစ်ခုရှိလဲ။ ;တနင်္လာနေ့ကနေ ကြာသပတေးနေ့အထိ ၄ ရက်ရှိပါတယ် ကွန်ပျူတာ ငါးလုံးဟာ တစ်နေ့ကို တိုးလာခဲ့တယ်။ အဲဒါက ၄ x ၅ = ၂၀ ကွန်ပျူတာ ပေါင်းလိုက်တာပါ အစပိုင်းမှာက ကွန်ပျူတာ ၉ လုံးရှိတယ် အခု ၉ + ၂၀ = ၂၉ လုံးရှိတယ် အဖြေက ၂၉ ပါ။ 
mya_Mymr;မေးခွန်း- လီယက်ဆီမှာ ချောကလက် ၃၂ လုံးရှိပြီး သူ့အစ်မဆီမှာ ၄၂ လုံးရှိတယ် အကယ်၍ ၃၅ ခုစားရင် သူတို့မှာ စုစုပေါင်း အပိုင်းဘယ်လောက်ကျန်ခဲ့လဲ။ ;ခြေလှမ်းတစ်လှမ်းဖြင့် အဖြေ: Leah မှာ ချောကလက် ၃၂ လုံးရှိပြီး Leah ရဲ့အစ်မမှာ ၄၂ လုံးရှိခဲ့တယ်။ ဆိုလိုတာက အစမှာ ချောကလက် ၃၂ လုံး အပေါင်း ၄၂ လုံး ၇၄ လုံးပေါ့။ ၃၅ ခုကို စားသုံးခဲ့ကြတယ်။ စုစုပေါင်းကတော့ ၇၄ - ၃၅ = ၃၉ ချောကလက်တွေ ကျန်နေတုန်းပဲ အဖြေက ၃၉ ပါ။ 
mya_Mymr;မေးခွန်း- Shawn မှာ အရုပ် ငါးခုရှိတယ်။ ခရစ်စမတ်အတွက် သူ့မိဘတွေက သူ့ကို အရုပ်နှစ်လုံးစီပေးတယ်။ သူ့မှာ အခု အရုပ် ဘယ်နှစ်မျိုးရှိလဲ။ ;အဆင့်လိုက် အဖြေ - သူ့မှာ အရုပ် ၅ လုံးရှိတယ်။ သူ႕မွာ အေမ့ဆီက ၂ခုရတယ္ ဒါဆိုရင္ သူ႕မွာ ၅ + ၂ = ၇ခုရွိတယ္ ဒီနောက် အဖေဆီက နောက်ထပ် ၂ ခုရတယ်၊ စုစုပေါင်း ၇ + ၂ = ၉ ခု အဖြေက ၉ ပါ။ 
mya_Mymr;မေးခွန်း မိုက်ကယ်မှာ ဂေါက်သီး ၅၈ လုံးရှိတယ် အင်္ဂါနေ့မှာ ဂေါက်သီး ၂၃ လုံး ဆုံးရှုံးခဲ့တယ်။ ဗုဒ္ဓဟူးနေ့မှာ နောက်ထပ် နှစ်ယောက် ပျောက်ခဲ့တယ်။ ဗုဒ္ဓဟူးနေ့က အဆုံးမှာ ဂေါက်သီး ဘယ်နှစ်လုံး သူဝယ်ထားလဲ။ ;အဆင့်လိုက် အဖြေ: မိုက်ကယ်ဟာ ဂေါက်သီး ၅၈ လုံးနဲ့ စခဲ့ပြီး ၂၃ လုံး ပျောက်သွားတယ်၊ ဒီတော့ သူ့မှာ ၅၈ - ၂၃ = ၃၅ ပါ။ နောက်ထပ် ၂ လုံး ဆုံးရှုံးသွားတော့ သူ့မှာ ၃၅ - ၂ = ၃၃ ဘောလုံးရှိသွားပြီ အဖြေက ၃၃ ပါ။ 
mya_Mymr;မေးခွန်း အိုလီဗီယာဆီမှာ ဒေါ်လာ ၂၃. သူမဟာ ဘေဂယ်ငါးလုံး ဝယ်ခဲ့တယ်၊ တစ်လုံး ၃ ဒေါ်လာပါ။ သူမှာ ငွေဘယ်လောက်ကျန်သေးလဲ။ ;အဆင့်လိုက် အဖြေ - ဒေါ်လာ ၃ တန် ဘဲဂယ် ၅ လုံးမှာ ၅ * ၃ = ၁၅ ဒေါ်လာ ကျသင့်တယ်။ Olivia မှာ အစမှာ ၂၃ ဒေါ်လာရှိခဲ့တယ်။ ဒီတော့ အခု သူ့မှာ ၂၃ - ၁၅ = ၈ ဒေါ်လာ ကျန်ခဲ့တယ်။ အဖြေက ၈ ပါ။ 
mya_Mymr;မေးခွန်း ဂျက်ဆင်မှာ နှပ်ချို ၂၀ ရှိတယ်။ Denny ကို မုန့်ချိုတွေပေးတယ်။ အခုတော့ Jason မှာ မုန့်ချို ၁၂ လုံးရှိပါပြီ။ Jason က Denny ကို မုန့်ချို ဘယ်နှစ်လုံးပေးလဲ။ ;ခြေလှမ်းတစ်လှမ်းဖြင့် အဖြေ: ဂျက်ဆင်သည် လော်လီပေါ့ ၂၀ ဖြင့် စတင်ခဲ့သော်လည်း ယခုတွင် ၁၂ လုံးသာ ရှိတော့သည်၊ ထို့ကြောင့် ဒန်နီအား ၂၀ - ၁၂ = ၈ လုံး ပေးခဲ့သည်။ အဖြေက ၈ ပါ။ 
mya_Mymr;မေးခွန်း- ကားရပ်တဲ့နေရာမှာ ကား ၃ စီးဆိုရင်၊ ကား ၂ စီးလောက်လာရင် ကားရပ်တဲ့နေရာမှာ ကားဘယ်နှစ်စီးလောက်ရှိပါသလဲ ;Step-by-Step အဖြေက အစမှာ ကား ၃ စီး၊ ၂ စီး ထပ်လာတော့ ၃ + ၂ = ၅ ကား ဖြစ်သင့်တာပေါ့။ အဖြေကတော့ ၅ ပါ။ 
nno_Latn;Spørsmål: Roger har fem tennisballar. Han kjøpte to fleire tennisspill. Kvar kan ha 3 tennisball. Kor mange tennisball har han no? ;Han byrja med fem ballar. 2 boksar med 3 tennisball er det same som 6 tennisball. Fem pluss seks er elleve. Svaret er 11. 
nno_Latn;Det var ni datamaskinar på serveren. Fem fleire datamaskinar blei installerte kvar dag, frå måndag til torsdag. Kor mange datamaskinar er det no i serverromet? ;Trinnvis svar: Det er 4 dagar frå måndag til torsdag. Fem datamaskinar vart tilført kvar dag. Det tyder at totalt 4 * 5 = 20 datamaskinar vart lagt til. Det var 9 datamaskinar i byrjinga, så no er det 9 + 20 = 29 datamaskinar. Svaret er 29. 
nno_Latn;Spurnad: Leah hadde 32 sjokolade og syster hennar hadde 42. Om dei åt 35, kor mange stykke hadde dei då att? ;Trådd etter Trådd: Leah hadde 32 sjokolade og syster hennar hadde 42. Det tyder at 32 + 42 er det same som 74. 35 har vorte ete. Dei hadde 74, minus 35, det er 39 chokladekar. Svaret er 39. 
nno_Latn;Spørsmål: Shawn har fem leker. For jula fekk han to leikar kvar frå mamma og pappa. Kor mange leikar har han no? ;Han har 5 leikar. Han fekk to av mor si, og etter det hadde han 5 + 2 som liknar 7 med leikur. Og så fekk han to til frå pappa, og tilsamans hadde han 7 + 2 = 9 leker. Svaret er 9. 
nno_Latn;Spørsmål: Michael hadde 58 golfball. Han mista 23 golfball seinare på kvelden. På onsdag mistar han 2 til. Kor mange golfball hadde han i slutten av kvardagen? ;Michael starta med 58 golfball og mista 23 så han hadde 58 - 23 = 35. Etter å ha mista 2 av dei, hadde han 35 - 2 = 33 bollar. Svaret er 33. 
nno_Latn;Spørsmål: Olivia har 23 dollar. Ho kjøpte fem baglar for 3 dollar kvar. Kor mange pengar har ho att? ;Trinnvis svar: 5 baglar for 3 dollar kvar burde kosta 5 * 3 = 15 dollar. Olivia hadde 23 dollar i byrjinga, så no har ho 23 - 15 = 8 dollar igjen. Svaret er åtte. 
nno_Latn;Spørsmål: Jason hadde 20 små pinneblomster. Han gav Denny nokre lollipopar. No har Jason 12 lollipopar. Kor mange lollipop har Jason gjeve til Denny? ;Jason byrja med 20 slikkar, men no har han berre 12, så han gav Denny 20 - 12 = 8 slikkar. Svaret er åtte. 
nno_Latn;Spørsmål: Hvis det er tre biler på parkeringsplassen og to biler til kjem då til, kor mange biler er det på parkeringsplassen? ;Trå einar bil er det i byrjinga, to til kjem etter, så det burde vera 3 pluss 2 som er 5 biler. Svaret er 5. 
nld_Latn;Vraag: Roger heeft 5 tennisballen. Hij koopt nog twee blikjes tennisballen. Elk blikje heeft drie tennisballen. Hoeveel tennisballen heeft hij nu? ;Roger begon met 5 ballen. Twee blikjes van drie tennisballen elk is zes tennisballen. Vijf plus zes is elf. Het antwoord is 11. 
nld_Latn;Vraag: Er waren negen computers in de serverruimte. Elke dag werden er vijf extra computers geïnstalleerd, van maandag tot donderdag. Hoeveel computers zijn er nu in de serverruimte? ;Stap voor stap antwoord: Er zijn 4 dagen van maandag tot donderdag. Elke dag werden er 5 computers toegevoegd. Dat betekent dat in totaal 4 * 5 = 20 computers werden toegevoegd. Er waren in het begin 9 computers, dus nu zijn er 9 + 20 = 29 computers. Het antwoord is 29. 
nld_Latn;Vraag: Leah had 32 chocolade en haar zus 42. Als ze er 35 hebben gegeten, hoeveel stukken hebben ze dan nog over? ;Stap voor stap antwoord: Leah had 32 chocolade en Leah's zus had 42. Dat betekent dat er oorspronkelijk 32 + 42 = 74 chocoladebonbons waren. 35 zijn opgegeten. Dus in totaal hebben ze nog steeds 74 - 35 = 39 chocolade. Het antwoord is 39. 
nld_Latn;Shawn heeft vijf speelgoed. Voor Kerstmis kreeg hij twee speelgoed van zijn ouders. Hoeveel speelgoed heeft hij nu? ;Stap voor stap antwoord: Hij heeft 5 speelgoed. Hij kreeg 2 van mama, dus daarna heeft hij 5 + 2 = 7 speelgoed. Toen kreeg hij er nog 2 van papa, dus in totaal heeft hij 7 + 2 = 9 speelgoed. Het antwoord is 9. 
nld_Latn;Vraag: Michael had 58 golfballen. Dinsdag verloor hij 23 golfballen. Woensdag verloor hij er nog twee. Hoeveel golfballen had hij aan het eind van woensdag? ;Stap voor stap antwoord: Michael begon met 58 golfballen en verloor er 23, dus hij heeft 58 - 23 = 35. Na nog 2 te hebben verloren, heeft hij nu 35 - 2 = 33 ballen. Het antwoord is 33. 
nld_Latn;Vraag: Olivia heeft 23 dollar. Ze kocht vijf bagels voor drie dollar per stuk. Hoeveel geld heeft ze nog over? ;Stap voor stap antwoord: 5 bagels voor $3 per stuk zouden 5 * 3 = 15 dollar moeten kosten. Olivia had 23 dollar in het begin, dus nu heeft ze 23 - 15 = 8 dollar over. Het antwoord is 8. 
nld_Latn;Vraag: Jason had 20 lolly's. Hij gaf Denny een lolly. Nu heeft Jason 12 lolly's. Hoeveel lolly's heeft Jason Denny gegeven? ;Stap voor stap antwoord: Jason begon met 20 lolly's, maar nu heeft hij er maar 12, dus gaf hij Denny 20 - 12 = 8 lolly's. Het antwoord is 8. 
nld_Latn;Vraag: Als er 3 auto's op de parkeerplaats staan en er komen er nog 2 aan, hoeveel auto's zijn er dan op de parkeerplaats? ;Stap voor stap antwoord: Er zijn 3 auto's in het begin, 2 komen er nog meer aan, dus nu zouden er 3 + 2 = 5 auto's moeten zijn. Het antwoord is 5. 
npi_Deva;प्रश्न: रोजरसँग ५ वटा टेनिस बल छन्। उसले टेनिस बलको २ वटा थप क्यान किन्छ। प्रत्येक डिब्बामा ३ वटा टेनिस बल छन्। अहिले उसको हातमा कतिवटा टेनिस बल छन्? ;चरण-दर-चरण उत्तर: रोजरले ५ बलबाट सुरु गरे। प्रत्येकमा ३ टेनिस बलका २ डिब्बा ६ टेनिस बल हुन्। 5 + 6 = 11 हुन्छ। उत्तर ११ हो। 
npi_Deva;प्रश्न: सर्भर कोठामा नौ वटा कम्प्युटर थिए। नयाँ कम्प्युटरहरू सर्भर कोठामा अहिले कतिवटा कम्प्युटर छन्? ;चरण-द्वारा-चरण उत्तर: सोमबारदेखि बिहीबारसम्म ४ दिन हुन्छ। हरेक दिन ५ वटा कम्प्युटर थपिँदै गयो। यसको अर्थ हो, कुल ४ गुणा ५ = २० कम्प्युटर थपिएका थिए। सुरुमा ९ कम्प्युटर थिए, त्यसैले अहिले ९+२०=२९ कम्प्युटर छन्। उत्तर २९ हो। 
npi_Deva;प्रश्नः लिआसँग ३२ र उनकी बहिनीसँग ४२ चकलेट थिए। यदि तिनीहरूले ३५ वटा खाए भने, तिनीहरूसित कुल कति टुक्रा बाँकी छ? ;चरण-दर-चरण उत्तरः लिआको ३२ र लिआकी बहिनीको ४२ चकलेट थियो। यसको अर्थ मूलतः ३२ + ४२ = ७४ चकलेटहरू थिए। ३५ जनाले खाएका छन्। त्यसैले कुलमा तिनीहरुसँग ७४-३५ = ३९ चकलेट छ। उत्तर ३९ हो। 
npi_Deva;प्रश्नः शोनसँग पाँचवटा खेलौना छन्। क्रिसमसको लागि, उसले आमा र बुबाबाट दुई-दुईवटा खेलौना पायो। अहिले उसको कतिवटा खेलौना छन्? ;चरण-दर-चरण उत्तरः उसले आमाबाट २ वटा पायो, त्यसैले उसको ५+२=७ वटा खेलौना छ। त्यसपछि बुबाबाट २ वटा थप खेलौना पाए, त्यसैले कुलमा उसको ७+२=९ वटा खेलौना छ। उत्तर ९ हो। 
npi_Deva;प्रश्नः माइकलसँग ५८ वटा गल्फ बलहरू थिए। मंगलवार उनले २३ वटा गोल्फ बल गुमाए। बुधवार, उनले २ जना गुमाए। बुधवारको अन्त्यमा उसको हातमा कति गोल्फ बलहरू थिए? ;चरण-दर-चरण उत्तरः माइकलले ५८ वटा गोल्फ बलहरू लिएर सुरु गरे र २३ वटा गुमाए, त्यसैले उसको ५८ - २३ = ३५ छ। २ वटा गुमाएपछि, अब उसको ३५ - २ = ३३ वटा बल छ। उत्तर ३३ हो। 
npi_Deva;प्रश्नः ओलिभियासँग २३ डलर छ। उनले तीन डलरमा पाँच वटा बेगल किनिन्। उनीसँग कति पैसा बाँकी छ? ;चरण-दर-चरण जवाफ: ३ डलरको ५ वटा बेगलको मूल्य ५ गुणा ३ बराबर १५ डलर हुनुपर्छ। ओलिभियाको सुरुमा २३ डलर थियो, त्यसैले अब उनको २३ घटाएर १५ = ८ डलर बाँकी छ। उत्तर ८ हो। 
npi_Deva;प्रश्नः जेसनले २० वटा ललिपप खाएका थिए। उनले डेनीलाई केही ललिपप दिए। अब जेसनसँग १२ वटा ललिपप छ। जेसनले डेनीलाई कति वटा ललिपप दिए? ;चरण-दर-चरण जवाफः जेसनले २० वटा ललिपपबाट सुरु गरे तर अहिले १२ वटा मात्र छ। त्यसैले उनले डेनीलाई २० घटाएर १२ वटा दिए। उत्तर ८ हो। 
npi_Deva;प्रश्न: यदि पार्किङमा ३ वटा कार छन् र २ वटा गाडीहरु आइपुगे भने, पार्किङमा कति वटा कारहरु छन्? ;चरण-द्वारा-चरण उत्तर: सुरुमा ३ वटा गाडी थिए, २ वटा थप आइपुगे, त्यसैले अब ३+२=५ वटा गाडी हुनुपर्दछ। उत्तर ५ हो। 
